run,fold,test_bases,RF
D_incremental_D_,0,[0],0.4030034465780404
D_incremental_D_,1,[1],0.7474600870827286
D_incremental_D_,2,[2],0.5675381263616558
D_incremental_D_,3,[3],0.6495218402688033
D_incremental_D_,4,[4],0.5212685627988926
D_incremental_D_,5,[5],0.2934950955085183
D_incremental_D_,6,[6],0.6152906692721055
D_incremental_D_,7,[7],0.4351851851851852
D_incremental_D_,8,[8],0.5141898864809081
D_incremental_D_,9,[9],0.4873121458487312
D_incremental_D_,10,[10],0.6540466392318244
D_incremental_D_,11,[11],0.8038560411311054
