RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_5,RF__class_6,RF__class_7,RF__class_8,RF__class_9,RF__class_10,RF__class_11,RF__class_12,RF__class_13,run
0.8224142151412017,0.6413874404098536,0.8111409817951596,0.5631746512185475,0.524402743515869,0.5733530561581693,0.6058347460117031,0.5936505797496909,0.4313662640918091,0.28883771781146284,0.0050088318422345105,0.5596587911282644,0.3428440783595598,ward
