run,fold,test_bases,RF
usc_had,0,"[0, 1]",0.6254210237780528
usc_had,1,"[2, 3]",0.443443496162907
usc_had,2,"[4, 5]",0.6001492990660403
usc_had,3,"[6, 7]",0.5821353114079356
usc_had,4,"[8, 9]",0.5417212000284362
usc_had,5,"[10, 11]",0.4536464328288324
usc_had,6,"[12, 13]",0.40629705231983543
