RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_5,RF__class_6,RF__class_7,RF__class_8,RF__class_9,RF__class_10,RF__class_11,RF__class_12,run
0.7880422655872735,0.5857642990095195,0.5373346231271208,0.35692046265506244,0.4319594789030679,0.42937581316431783,0.13624667909917104,0.7626101053134027,0.5276129142847017,0.9989904627183231,0.17538455772159406,0.5317248794313703,usc_had
