scenario,detector,t_fit_scaler_s__sum,t_fit_scaler_s__mean,t_fit_scaler_s__std,t_deteccao_s__sum,t_deteccao_s__mean,t_deteccao_s__std,t_extracao_treino_s__sum,t_extracao_treino_s__mean,t_extracao_treino_s__std,t_extracao_teste_s__sum,t_extracao_teste_s__mean,t_extracao_teste_s__std,t_total_extracao_s__sum,t_total_extracao_s__mean,t_total_extracao_s__std,t_por_amostra_treino_ms__mean,t_por_amostra_treino_ms__std,t_por_amostra_teste_ms__mean,t_por_amostra_teste_ms__std,n_train_samples__sum,n_test_samples__sum
catch24_drift,PageHinkley,0.2511623911559579,0.03588034159370827,0.005760160034741757,32.97209143638611,4.710298776626587,0.039123205711402834,20.640709483996034,2.948672783428005,0.11805850818457972,3.470664458349347,0.49580920833562103,0.11949322997217958,57.33462776988745,8.190661109983921,0.04836565306930206,0.006137479440735586,3.541155949946532e-05,0.006203100497652129,6.0461768309023745e-05,3363288,560548
drift,PageHinkley,0.2573779504746194,0.03676827863923134,0.0022926154434203382,33.27925726398826,4.75417960914118,0.03367527885903199,15.895011087879539,2.270715869697077,0.11400157479107384,2.6136089134961367,0.3733727019280195,0.09300353165776948,52.04525521583855,7.435036459405508,0.04904592546448997,0.0047096195374817145,6.60781373300402e-05,0.004647153179456585,3.0198016065773018e-05,3374124,562354
