run,fold,test_bases,RF
I_incremental_I_,0,[0],0.43780628573519476
I_incremental_I_,1,[1],0.16866137334990733
I_incremental_I_,2,[2],0.16383005031354747
I_incremental_I_,3,[3],0.22499649938525823
I_incremental_I_,4,[4],0.12228347384873968
I_incremental_I_,5,[5],0.3503266673144252
I_incremental_I_,6,[6],0.11246742559015076
I_incremental_I_,7,[7],0.5117645164673488
I_incremental_I_,8,[8],0.054790671767367315
I_incremental_I_,9,[9],0.27911881454292525
I_incremental_I_,10,[10],0.4343311735958561
I_incremental_I_,11,[11],0.17716875931078063
