run,fold,test_bases,RF
I_D_I_,0,[0],0.2921614319150862
I_D_I_,1,[1],0.2326021535115812
I_D_I_,2,[2],0.1929707057322175
I_D_I_,3,[3],0.1851200549962258
I_D_I_,4,[4],0.1836545630720831
I_D_I_,5,[5],0.1751664347804735
I_D_I_,6,[6],0.1583570950792186
I_D_I_,7,[7],0.364002776119269
I_D_I_,8,[8],0.1733844115384395
I_D_I_,9,[9],0.2033791295885883
I_D_I_,10,[10],0.1485994439300302
I_D_I_,11,[11],0.166015991674378
I_D_I_,0,[0],0.29216143191508626
I_D_I_,1,[1],0.23260215351158128
I_D_I_,2,[2],0.19297070573221756
I_D_I_,3,[3],0.18512005499622586
I_D_I_,4,[4],0.1836545630720831
I_D_I_,5,[5],0.17516643478047358
I_D_I_,6,[6],0.15835709507921863
I_D_I_,7,[7],0.36400277611926907
I_D_I_,8,[8],0.17338441153843953
I_D_I_,9,[9],0.20337912958858834
I_D_I_,10,[10],0.14859944393003024
I_D_I_,11,[11],0.16601599167437803
