run,fold,test_bases,RF
D_gradual_D_,0,[0],0.0886752136752136
D_gradual_D_,1,[1],0.4649204864359214
D_gradual_D_,2,[2],0.0734870317002881
D_gradual_D_,3,[3],0.1786461967899511
D_gradual_D_,4,[4],0.3937873357228196
D_gradual_D_,5,[5],0.1845210004719207
D_gradual_D_,6,[6],0.1448369565217391
D_gradual_D_,7,[7],0.342809364548495
D_gradual_D_,8,[8],0.2644918444165621
D_gradual_D_,9,[9],0.2229568897117164
D_gradual_D_,10,[10],0.1578947368421052
D_gradual_D_,11,[11],0.2964625131995776
D_gradual_D_,0,[0],0.08867521367521368
D_gradual_D_,1,[1],0.46492048643592143
D_gradual_D_,2,[2],0.07348703170028818
D_gradual_D_,3,[3],0.17864619678995114
D_gradual_D_,4,[4],0.3937873357228196
D_gradual_D_,5,[5],0.18452100047192072
D_gradual_D_,6,[6],0.14483695652173914
D_gradual_D_,7,[7],0.342809364548495
D_gradual_D_,8,[8],0.2644918444165621
D_gradual_D_,9,[9],0.22295688971171648
D_gradual_D_,10,[10],0.15789473684210525
D_gradual_D_,11,[11],0.2964625131995776
