RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_5,RF__class_6,RF__class_7,RF__class_8,RF__class_9,RF__class_10,RF__class_11,RF__class_12,run
0.8708905445724596,0.7526978449222644,0.6076590950868318,0.7791691213119443,0.7661182898974906,0.9664405522036246,0.15200302529543375,0.025938967136150237,0.22184378907222438,0.1344262234840557,0.3276150225084734,0.10706966628899886,smartphone
