RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_12,RF__class_13,RF__class_16,RF__class_17,run
0.9361026626979155,0.5124809452615373,0.2776926749719328,0.905890555292357,0.5426146320755397,0.35345254575608615,0.7891520498467697,0.6946345837346191,pamap2D
