RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_12,RF__class_13,RF__class_16,RF__class_17,run
0.9216451959267178,0.5999890718889374,0.5831967070569027,0.8573783530696091,0.4817160662827278,0.5509148578810431,0.8347026935478352,0.8523539262362142,pamap2D
