RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_5,RF__class_6,RF__class_7,RF__class_8,RF__class_9,RF__class_10,RF__class_11,RF__class_12,run
0.8802491183885891,0.7824189951634741,0.8172529070016366,0.8395314413097503,0.8513329294085414,0.963764672162748,0.0,0.2358531192592504,0.5723886623610852,0.5337452879856053,0.37640644671727863,0.38397727102574314,smartphone
