run,fold,test_bases,RF
I_incremental_D_,0,[0],0.6891162262006252
I_incremental_D_,1,[1],0.7453505007153076
I_incremental_D_,2,[2],0.6909039064727688
I_incremental_D_,3,[3],0.7485428809325562
I_incremental_D_,4,[4],0.6730502359145156
I_incremental_D_,5,[5],0.7290464413300357
I_incremental_D_,6,[6],0.76588267099216
I_incremental_D_,7,[7],0.742800114057599
I_incremental_D_,8,[8],0.7004830917874396
I_incremental_D_,9,[9],0.7819134270747174
I_incremental_D_,10,[10],0.7789530783835096
I_incremental_D_,11,[11],0.7133277451802179
