run,fold,test_bases,RF
I_incremental_D_,0,[0],0.6928466779708838
I_incremental_D_,1,[1],0.7502553873322247
I_incremental_D_,2,[2],0.6976858368009402
I_incremental_D_,3,[3],0.744899451138296
I_incremental_D_,4,[4],0.672744242861944
I_incremental_D_,5,[5],0.7296892591885844
I_incremental_D_,6,[6],0.770731446833149
I_incremental_D_,7,[7],0.7418919225262824
I_incremental_D_,8,[8],0.7136805683439826
I_incremental_D_,9,[9],0.7797468005417274
I_incremental_D_,10,[10],0.7717212367254903
I_incremental_D_,11,[11],0.7029264912139433
