RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_5,RF__class_6,RF__class_7,RF__class_8,RF__class_9,RF__class_10,RF__class_11,RF__class_12,RF__class_13,run
0.8953146695747185,0.6992790155728175,0.7730599039003355,0.6607809496408578,0.582507025330323,0.5603060335813598,0.5508475348635951,0.5945548588724257,0.3371170177732652,0.07350944142379545,0.3521447022985947,0.5661522994601482,0.7661410521683247,ward
