run,fold,test_bases,RF
geotec_sw,0,"[0, 1]",0.7561883899233297
geotec_sw,1,"[2, 3]",0.7367491986807265
geotec_sw,2,"[4, 5]",0.6680555555555555
geotec_sw,3,"[6, 7]",0.692072213500785
geotec_sw,4,"[8, 9]",0.6433395538967387
geotec_sw,5,"[10, 11]",0.7494183833171185
geotec_sw,6,"[12, 13]",0.6526758052879514
geotec_sw,7,"[14, 15]",0.7860135352884305
geotec_sw,8,"[16, 17]",0.6962706051985503
geotec_sw,9,"[18, 19]",0.7447074548355107
geotec_sw,10,"[20, 21, 22]",0.7357707327572953
