run,fold,test_bases,RF
ward,0,"[0, 1]",0.7126574989838775
ward,1,"[2, 3]",0.7120750404723359
ward,2,"[4, 5]",0.6973635761101701
ward,3,"[6, 7]",0.5703566604972238
ward,4,"[8, 9]",0.7591777525015249
ward,5,"[10, 11]",0.7519641055211186
ward,6,"[12, 13]",0.6349589232651635
ward,7,"[14, 15]",0.5731440264215968
ward,8,"[16, 17]",0.7155164496041441
ward,9,"[18, 19]",0.7592876124104676
