RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_12,RF__class_13,RF__class_16,RF__class_17,run
0.953562211272129,0.8087175976459088,0.6398779566637932,0.9349046551428603,0.4776486730633383,0.5498758529119743,0.807804219181114,0.7763328227596242,pamap2D
