run,fold,test_bases,RF
I_recorrente_D_,0,[0],0.34637440438027356
I_recorrente_D_,1,[1],0.7072095903964507
I_recorrente_D_,2,[2],0.4845496188161951
I_recorrente_D_,3,[3],0.5377359427592948
I_recorrente_D_,4,[4],0.43233917486294526
I_recorrente_D_,5,[5],0.4822616132573508
I_recorrente_D_,6,[6],0.6471649985761497
I_recorrente_D_,7,[7],0.3921699772314844
I_recorrente_D_,8,[8],0.4827564574394364
I_recorrente_D_,9,[9],0.5239074439350402
I_recorrente_D_,10,[10],0.6808068497224258
I_recorrente_D_,11,[11],0.45512903828477674
