run,fold,test_bases,RF
D_recorrente_D_,0,[0],0.6656773787524448
D_recorrente_D_,1,[1],0.4581812519999672
D_recorrente_D_,2,[2],0.6236921527823179
D_recorrente_D_,3,[3],0.33956716971728274
D_recorrente_D_,4,[4],0.6755594205647759
D_recorrente_D_,5,[5],0.3384775918368411
D_recorrente_D_,6,[6],0.3336152452763723
D_recorrente_D_,7,[7],0.6559150276953384
D_recorrente_D_,8,[8],0.47114062797122475
D_recorrente_D_,9,[9],0.5198953206114976
D_recorrente_D_,10,[10],0.6639963391009305
D_recorrente_D_,11,[11],0.6452279688713944
