run,fold,test_bases,RF
I_incremental_D_,0,[0],0.6244044907902442
I_incremental_D_,1,[1],0.8004302708405738
I_incremental_D_,2,[2],0.6683169667480338
I_incremental_D_,3,[3],0.7708973167025286
I_incremental_D_,4,[4],0.6509350972829244
I_incremental_D_,5,[5],0.7852514346473127
I_incremental_D_,6,[6],0.7449307571965356
I_incremental_D_,7,[7],0.7180320744160718
I_incremental_D_,8,[8],0.6431773223558868
I_incremental_D_,9,[9],0.6930284637251186
I_incremental_D_,10,[10],0.5620665159425857
I_incremental_D_,11,[11],0.7447586581122008
