run,fold,test_bases,RF
I_incremental_D_,0,[0],0.6229042341574311
I_incremental_D_,1,[1],0.8022889842632331
I_incremental_D_,2,[2],0.6646706586826348
I_incremental_D_,3,[3],0.771856786011657
I_incremental_D_,4,[4],0.665556480710519
I_incremental_D_,5,[5],0.7889530090684254
I_incremental_D_,6,[6],0.7431738307650716
I_incremental_D_,7,[7],0.7088679783290561
I_incremental_D_,8,[8],0.6337027564649048
I_incremental_D_,9,[9],0.6892748828232699
I_incremental_D_,10,[10],0.5682126390018986
I_incremental_D_,11,[11],0.7499301480860575
