run,fold,test_bases,RF
I_recorrente_D_,0,[0],0.5440478646585517
I_recorrente_D_,1,[1],0.7367995144648999
I_recorrente_D_,2,[2],0.6281306351432578
I_recorrente_D_,3,[3],0.5333333333333333
I_recorrente_D_,4,[4],0.60273095796885
I_recorrente_D_,5,[5],0.6891180804041255
I_recorrente_D_,6,[6],0.8511025692899049
I_recorrente_D_,7,[7],0.5369868722650553
I_recorrente_D_,8,[8],0.7055966209081309
I_recorrente_D_,9,[9],0.7501502704868763
I_recorrente_D_,10,[10],0.7470106985525488
I_recorrente_D_,11,[11],0.5371440804966816
