run,fold,test_bases,RF
I_recorrente_D_,0,[0],0.4997752489955787
I_recorrente_D_,1,[1],0.7152108921297355
I_recorrente_D_,2,[2],0.6058011702097023
I_recorrente_D_,3,[3],0.518770423056034
I_recorrente_D_,4,[4],0.6040437077948213
I_recorrente_D_,5,[5],0.6848791544404864
I_recorrente_D_,6,[6],0.8476190562334548
I_recorrente_D_,7,[7],0.45383718123175587
I_recorrente_D_,8,[8],0.7126321280786223
I_recorrente_D_,9,[9],0.7490229428349107
I_recorrente_D_,10,[10],0.7422479082417571
I_recorrente_D_,11,[11],0.5420881061298446
