run,fold,RF
ADWIN,0.0,0.7497841653547306
ADWIN,1.0,0.7965576880160679
ADWIN,2.0,0.5707125510256807
ADWIN,3.0,0.77421883164385
ADWIN,4.0,0.8065550503324835
ADWIN,5.0,0.7692516637240255
ADWIN,6.0,0.6869006799558319
ADWIN,7.0,0.6688522798677704
ADWIN,8.0,0.6689662724485327
ADWIN,9.0,0.8764316012725345
