run,fold,RF
ADWIN,0.0,0.6903160765740881
ADWIN,1.0,0.7311696673831072
ADWIN,2.0,0.4884104723920186
ADWIN,3.0,0.7488150639050363
ADWIN,4.0,0.7734698670476854
ADWIN,5.0,0.7134942902986213
ADWIN,6.0,0.6621217788911686
ADWIN,7.0,0.622407005459125
ADWIN,8.0,0.6189108040001169
ADWIN,9.0,0.8592801709512077
