RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_5,RF__class_6,RF__class_7,RF__class_8,RF__class_9,RF__class_10,RF__class_11,RF__class_12,run
0.66630650669581,0.5894203176447819,0.4911941084543973,0.7817243561996802,0.7803190133149193,0.9581877929040816,0.0,0.0,0.33419606135824603,0.2553981260894592,0.29225884428724286,0.1848851021433341,smartphone
