run,fold,test_bases,RF
D_incremental_I_,0,[0],0.4736470588235294
D_incremental_I_,1,[1],0.2841504045692527
D_incremental_I_,2,[2],0.6308533396719753
D_incremental_I_,3,[3],0.12441424554826616
D_incremental_I_,4,[4],0.2645515863102673
D_incremental_I_,5,[5],0.1789250353606789
D_incremental_I_,6,[6],0.4458724666337123
D_incremental_I_,7,[7],0.44758539458186103
D_incremental_I_,8,[8],0.2383673469387755
D_incremental_I_,9,[9],0.6306695464362851
D_incremental_I_,10,[10],0.5746250892644609
D_incremental_I_,11,[11],0.4138908575478384
