RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_5,RF__class_6,RF__class_7,RF__class_8,RF__class_9,RF__class_10,RF__class_11,RF__class_12,run
0.6863844618106757,0.7581730039226917,0.7127703108032775,0.7169415137818268,0.49003746464627257,0.893148150797172,0.9008015575216435,0.8698265559253261,0.8407344322522483,0.9920704416817678,0.5408879917729882,0.7253122075410751,usc_had
