run,labels,RF
usc_had,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[[65288, 37, 828, 4617, 3615, 1, 0, 0, 84, 0, 0, 4], [10208, 35711, 69, 121, 5651, 0, 0, 0, 0, 0, 0, 0], [17467, 438, 35323, 1147, 382, 170, 0, 6, 167, 0, 0, 0], [1882, 3, 4493, 33145, 379, 2037, 4, 3, 21, 0, 12, 381], [5481, 5983, 891, 1963, 24348, 545, 70, 0, 25, 0, 0, 174], [3850, 60, 132, 15, 308, 30928, 7, 0, 0, 0, 0, 0], [1851, 0, 0, 13, 118, 1148, 18152, 0, 135, 3, 0, 0], [10, 0, 0, 9, 0, 0, 445, 44859, 3706, 1414, 1854, 3], [0, 0, 0, 0, 0, 0, 0, 6475, 37934, 0, 2351, 440], [0, 0, 0, 33, 0, 0, 0, 3, 41, 74886, 37, 0], [0, 0, 0, 0, 0, 0, 0, 2, 1013, 118, 15759, 16234], [0, 0, 0, 0, 0, 0, 0, 0, 327, 0, 4286, 28415]]"
