RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_12,RF__class_13,RF__class_16,RF__class_17,run
0.8029679449232451,0.7828807649715919,0.7978888599513353,0.8981689356046845,0.36686250997231207,0.32695203882552426,0.7508207441803827,0.7867758953825332,pamap2D
