run,fold,test_bases,RF
I_abrupto_D_,0,[0],0.1568631001326255
I_abrupto_D_,1,[1],0.1631125653665684
I_abrupto_D_,2,[2],0.1441610947887991
I_abrupto_D_,3,[3],0.2270569162179376
I_abrupto_D_,4,[4],0.2437619461854686
I_abrupto_D_,5,[5],0.1283666578593942
I_abrupto_D_,6,[6],0.0959635524852916
I_abrupto_D_,7,[7],0.3076021275898921
I_abrupto_D_,8,[8],0.0670807340903568
I_abrupto_D_,9,[9],0.1381884857586661
I_abrupto_D_,10,[10],0.1742293250551827
I_abrupto_D_,11,[11],0.2957696783642217
I_abrupto_D_,0,[0],0.15686310013262555
I_abrupto_D_,1,[1],0.16311256536656843
I_abrupto_D_,2,[2],0.14416109478879918
I_abrupto_D_,3,[3],0.2270569162179376
I_abrupto_D_,4,[4],0.24376194618546865
I_abrupto_D_,5,[5],0.12836665785939422
I_abrupto_D_,6,[6],0.09596355248529162
I_abrupto_D_,7,[7],0.30760212758989214
I_abrupto_D_,8,[8],0.06708073409035689
I_abrupto_D_,9,[9],0.13818848575866613
I_abrupto_D_,10,[10],0.1742293250551827
I_abrupto_D_,11,[11],0.29576967836422174
