run,fold,test_bases,RF
I_incremental_D_,0,[0],0.4023539615011499
I_incremental_D_,1,[1],0.5125982543662451
I_incremental_D_,2,[2],0.2994170150364966
I_incremental_D_,3,[3],0.5621956768959175
I_incremental_D_,4,[4],0.46321225237821706
I_incremental_D_,5,[5],0.43428856019053674
I_incremental_D_,6,[6],0.4395390189543477
I_incremental_D_,7,[7],0.4695390829842345
I_incremental_D_,8,[8],0.3716887370566154
I_incremental_D_,9,[9],0.41781035222278506
I_incremental_D_,10,[10],0.28847086346963763
I_incremental_D_,11,[11],0.43823330991726267
