run,fold,test_bases,RF
I_incremental_D_,0,[0],0.41233304916169367
I_incremental_D_,1,[1],0.5216022889842632
I_incremental_D_,2,[2],0.29483889364128885
I_incremental_D_,3,[3],0.5720233139050791
I_incremental_D_,4,[4],0.4843186233694144
I_incremental_D_,5,[5],0.4525968672712284
I_incremental_D_,6,[6],0.42795350094620166
I_incremental_D_,7,[7],0.4801824921585401
I_incremental_D_,8,[8],0.4131855640807047
I_incremental_D_,9,[9],0.43837882547559964
I_incremental_D_,10,[10],0.28586927040954707
I_incremental_D_,11,[11],0.4308466051969824
