RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_12,RF__class_13,RF__class_16,RF__class_17,run
0.8990469817403758,0.719240107292766,0.6447363660945704,0.9753523725890056,0.9151093035530962,0.8923156241658241,0.762412989862187,0.7719769909865509,pamap2D
