scenario,detector,n_folds,t_fit_total_todos_folds_s,t_fit_mean_s,t_fit_std_s,t_fit_por_amostra_ms_mean
baseline,,11,83.52176635153592,7.592887850139629,0.2013702657127847,0.032219352036668945
