RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_5,RF__class_6,RF__class_7,RF__class_8,RF__class_9,RF__class_10,RF__class_11,RF__class_12,run
0.4200454667669554,0.057572206801055084,0.2912614719237648,0.17940185440784034,0.4145548436178406,0.760297016044506,0.5138289380539715,0.7874340506452746,0.7715686993187629,0.9668466753071637,0.826060865225051,0.7986314604095684,usc_had
