scenario,detector,n_folds,t_fit_scaler_total_s,t_deteccao_total_s,t_extracao_treino_total_s,t_extracao_teste_total_s,t_catch22_extracao_unica_s,t_total_extracao_todos_folds_s,t_total_extracao_mean_s,t_total_extracao_std_s,t_por_amostra_treino_ms_mean,t_por_amostra_teste_ms_mean
drift,GeometricMovingAverage,10,0.29465983994305134,204.83992771618068,22.690498176962137,2.509093577042222,0.0,230.3341793101281,23.03341793101281,0.08305283409318512,0.00437182931066756,0.0043503523012446005
