scenario,detector,n_folds,t_fit_total_todos_folds_s,t_fit_mean_s,t_fit_std_s,t_fit_por_amostra_ms_mean
drift,GeometricMovingAverage,10,70.6236498337239,7.06236498337239,0.2275531594110374,0.013606554763532194
