scenario,detector,n_folds,n_cols_features,mem_X_train_mb_mean,mem_X_train_mb_std,mem_X_train_mb_max,mem_X_train_mb_min,mem_X_test_mb_mean,mem_X_test_mb_std,mem_X_test_mb_max,mem_X_test_mb_min,mem_catch22_cache_mb
drift,GeometricMovingAverage,10,10,39.5980110168457,0.2214297236955352,39.85379409790039,39.190799713134766,4.399890899658203,0.2214297236955352,4.807102203369141,4.144107818603516,0.0
