score_x_acc,score_x_gyro,score_y_acc,score_y_gyro,score_z_acc,score_z_gyro,x_acc,x_acc__SD,x_acc__acf_first_min,x_acc__acf_timescale,x_acc__ami2,x_acc__ami_timescale,x_acc__centroid_freq,x_acc__dfa,x_acc__embedding_dist,x_acc__entropy_pairs,x_acc__forecast_error,x_acc__high_fluctuation,x_acc__low_freq_power,x_acc__mean,x_acc__mode_10,x_acc__mode_5,x_acc__outlier_timing_neg,x_acc__outlier_timing_pos,x_acc__periodicity,x_acc__rs_range,x_acc__stretch_decreasing,x_acc__stretch_high,x_acc__transition_matrix,x_acc__trev,x_acc__whiten_timescale,x_gyro,x_gyro__SD,x_gyro__acf_first_min,x_gyro__acf_timescale,x_gyro__ami2,x_gyro__ami_timescale,x_gyro__centroid_freq,x_gyro__dfa,x_gyro__embedding_dist,x_gyro__entropy_pairs,x_gyro__forecast_error,x_gyro__high_fluctuation,x_gyro__low_freq_power,x_gyro__mean,x_gyro__mode_10,x_gyro__mode_5,x_gyro__outlier_timing_neg,x_gyro__outlier_timing_pos,x_gyro__periodicity,x_gyro__rs_range,x_gyro__stretch_decreasing,x_gyro__stretch_high,x_gyro__transition_matrix,x_gyro__trev,x_gyro__whiten_timescale,y_acc,y_acc__SD,y_acc__acf_first_min,y_acc__acf_timescale,y_acc__ami2,y_acc__ami_timescale,y_acc__centroid_freq,y_acc__dfa,y_acc__embedding_dist,y_acc__entropy_pairs,y_acc__forecast_error,y_acc__high_fluctuation,y_acc__low_freq_power,y_acc__mean,y_acc__mode_10,y_acc__mode_5,y_acc__outlier_timing_neg,y_acc__outlier_timing_pos,y_acc__periodicity,y_acc__rs_range,y_acc__stretch_decreasing,y_acc__stretch_high,y_acc__transition_matrix,y_acc__trev,y_acc__whiten_timescale,y_gyro,y_gyro__SD,y_gyro__acf_first_min,y_gyro__acf_timescale,y_gyro__ami2,y_gyro__ami_timescale,y_gyro__centroid_freq,y_gyro__dfa,y_gyro__embedding_dist,y_gyro__entropy_pairs,y_gyro__forecast_error,y_gyro__high_fluctuation,y_gyro__low_freq_power,y_gyro__mean,y_gyro__mode_10,y_gyro__mode_5,y_gyro__outlier_timing_neg,y_gyro__outlier_timing_pos,y_gyro__periodicity,y_gyro__rs_range,y_gyro__stretch_decreasing,y_gyro__stretch_high,y_gyro__transition_matrix,y_gyro__trev,y_gyro__whiten_timescale,z_acc,z_acc__SD,z_acc__acf_first_min,z_acc__acf_timescale,z_acc__ami2,z_acc__ami_timescale,z_acc__centroid_freq,z_acc__dfa,z_acc__embedding_dist,z_acc__entropy_pairs,z_acc__forecast_error,z_acc__high_fluctuation,z_acc__low_freq_power,z_acc__mean,z_acc__mode_10,z_acc__mode_5,z_acc__outlier_timing_neg,z_acc__outlier_timing_pos,z_acc__periodicity,z_acc__rs_range,z_acc__stretch_decreasing,z_acc__stretch_high,z_acc__transition_matrix,z_acc__trev,z_acc__whiten_timescale,z_gyro,z_gyro__SD,z_gyro__acf_first_min,z_gyro__acf_timescale,z_gyro__ami2,z_gyro__ami_timescale,z_gyro__centroid_freq,z_gyro__dfa,z_gyro__embedding_dist,z_gyro__entropy_pairs,z_gyro__forecast_error,z_gyro__high_fluctuation,z_gyro__low_freq_power,z_gyro__mean,z_gyro__mode_10,z_gyro__mode_5,z_gyro__outlier_timing_neg,z_gyro__outlier_timing_pos,z_gyro__periodicity,z_gyro__rs_range,z_gyro__stretch_decreasing,z_gyro__stretch_high,z_gyro__transition_matrix,z_gyro__trev,z_gyro__whiten_timescale,n_test
0.0,0.0,0.0,0.0,0.08168032668630858,0.0,0.030741894146514456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3262723718326817,0.0,0.0,0.009157466134465487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05920848822615918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2122936105707507,0.0,0.0,0.012891272634005857,0.05358786728889816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037937264987676876,0.01304219197512619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006648314106212708,0.0,0.0,0.0019213696562362956,0.03164630075556566,0.0,0.0,0.0009187078254106316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029135694064531825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1110806678501094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008456848647362788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002223679735870063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18002
0.04017401371124909,0.0,0.0,0.0,0.030268603625157868,0.0,0.03226776331313722,0.003479776763394513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33457001361843813,0.0,0.0,0.013070071218755724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05743616679238244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20886730849042895,0.0,0.0,0.01122762208307891,0.053357754362071526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021349593640300604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11510223267332408,0.0,0.0,0.0,0.03220047196490547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004524593310363768,0.0,0.0,0.009042229210789206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001531700585359145,0.031126930048717888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040315458814552715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21269
0.07270553991413406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31418684530624114,0.0,0.0,0.010397174183940363,0.004184848649231304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017818429367576324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16659328446434699,0.0,0.0,0.05407376382227905,0.058207394252913096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0311730389736397,0.012941789405886327,0.0,0.0004770695838277416,0.0,0.0,0.0,0.0,0.0007136740397547672,0.0,0.0,0.0,0.0,0.09561314658031969,0.0,0.0,0.0,0.032731574366025674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026654817540860474,0.0,0.0,0.11606063838053407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006958033954157088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024982730011064466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24222
0.0,0.0,0.0,0.0,0.07237097691202668,0.0,0.027130840926560446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3442051811294888,0.0,0.0,0.007141412919160135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06594913275214205,0.000307418245194105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21513844839648838,0.0,0.0,0.012096900854611403,0.053583269393262946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03911006671281541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000753980107468133,0.0,0.0,0.0,0.0,0.0054619831706822185,0.0,0.0,0.0,0.03104412463477233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004390456066710705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11422785304355539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057900596827292535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012978950523315474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25222
0.0,0.0,0.0,0.0,0.07286841779015249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3049948564917628,0.0,0.0,0.01271939381705069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06601504828744914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14987241556298922,0.0,0.0,0.013194123202082094,0.061461298925089315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03491793090046707,0.013035139368888522,0.0,0.00048037386042773744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10586645473807386,0.0,0.0,0.0,0.023631488464253135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010174431150485682,0.00452522477767503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1158331666671481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007979240972689195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024309950233159547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22248
0.0,0.0,0.0,0.0,0.08122877848736458,0.0,0.0,0.0,0.0,0.0004709052881694491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076591084272596,0.0,0.0,0.011345823748412098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06325568106834459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1617778741428576,0.0,0.0,0.013799459806553886,0.05358689212538634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03930485042592756,0.01408453951131858,0.0,0.0004553473380999647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10225174342431331,0.0,0.0,0.0,0.03388282690331613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10634592316125022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007850863771609424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002699382369816711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23383
0.0,0.0,0.0,0.0,0.06508836412563235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007187113947225304,0.0,0.0,0.0,0.0,0.31659221417888483,0.0,0.0,0.012311447772260816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021628250284017717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17096014099146853,0.0,0.0,0.0485087744649438,0.0585352887831505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03785291178742073,0.012462711159757242,0.0,0.0,0.0,0.0,0.0,0.0,0.00042623972156855645,0.0,0.0,0.0,0.0,0.09365993455579527,0.0,0.0,0.0,0.03197856948526403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004246098629596205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012559138510460914,0.0,0.0,0.11314715433496617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008162395419209831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024648790602948027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23305
0.03880035635861448,0.0,0.0,0.0,0.03269216067435754,0.0,0.029882747628842004,0.006735073023453006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33412402504033095,0.0,0.0,0.013633795909434141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04602195873771349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3271610843248043,0.0,0.0,0.012487361249597517,0.054195959922648695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05354246544958394,0.0,0.0,0.0013564483311824854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005468228150278825,0.0,0.0,0.0,0.029499335300224357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002556144317475374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008511161047993975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003331694533464982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21463
0.0,0.0,0.0,0.0,0.06342340449175646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31359344815167156,0.0,0.0,0.012479053894369974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01791659117907373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17030398479183892,0.0,0.0,0.05419221759723136,0.0614235510914435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045799747128616224,0.013853888412646518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09066632728645857,0.00044282540661739437,0.0,0.0,0.030607060294930044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004446165246551586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00159462291345292,0.0,0.0,0.10806761464585404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008605081396154235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025844160713328467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25403
0.04145949312172891,0.0,0.0,0.0,0.027857145807188483,0.0,0.0,0.003246025080667057,0.0,0.0,0.0,0.0,0.0,0.0,0.002306675804212403,0.0,0.0,0.0,0.0,0.3139583291075726,0.0,0.0,0.012452184350927334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05743526580288479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16638335870154736,0.0,0.0,0.01285422454237862,0.0569417262708843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01933699184622428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20678900372023185,0.0,0.0,0.0,0.037228087395480954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003747361616361894,0.0,0.0,0.004764517529298322,0.0,0.0,0.008940592552710697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027671642204425796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22935
