scenario,detector,n_folds,t_fit_scaler_total_s,t_deteccao_total_s,t_extracao_treino_total_s,t_extracao_teste_total_s,t_catch22_extracao_unica_s,t_total_extracao_todos_folds_s,t_total_extracao_mean_s,t_total_extracao_std_s,t_por_amostra_treino_ms_mean,t_por_amostra_teste_ms_mean
catch24_drift,GeometricMovingAverage,11,0.3805936425924301,126.85443645343184,19.290393967181444,1.9503013398498297,1516.82349287346,1665.2992182765156,13.497793218459595,0.06392998490774035,0.007429815654248042,0.007512563165898253
