run,fold,test_bases,RF
D_D_D_,0,[0],0.4096634274561705
D_D_D_,1,[1],0.3880559560377321
D_D_D_,2,[2],0.492379331846858
D_D_D_,3,[3],0.3898683671668342
D_D_D_,4,[4],0.4044626014844046
D_D_D_,5,[5],0.4426227366739961
D_D_D_,6,[6],0.3489834369175758
D_D_D_,7,[7],0.3889023325778501
D_D_D_,8,[8],0.4297286356151163
D_D_D_,9,[9],0.4042105368137815
D_D_D_,10,[10],0.3198766464525506
D_D_D_,11,[11],0.4661757399170878
D_D_D_,0,[0],0.40966342745617057
D_D_D_,1,[1],0.38805595603773213
D_D_D_,2,[2],0.492379331846858
D_D_D_,3,[3],0.38986836716683426
D_D_D_,4,[4],0.40446260148440466
D_D_D_,5,[5],0.4426227366739961
D_D_D_,6,[6],0.34898343691757583
D_D_D_,7,[7],0.3889023325778501
D_D_D_,8,[8],0.4297286356151163
D_D_D_,9,[9],0.40421053681378155
D_D_D_,10,[10],0.31987664645255065
D_D_D_,11,[11],0.46617573991708783
