scenario,detector,n_folds,t_fit_total_todos_folds_s,t_fit_mean_s,t_fit_std_s,t_fit_por_amostra_ms_mean
catch24,,11,2194.493383515626,199.49939850142056,4.6596043002599075,0.8563305906969177
