run,fold,test_bases,RF
D_incremental_I_,0,[0],0.3080284432167182
D_incremental_I_,1,[1],0.09736054217460043
D_incremental_I_,2,[2],0.2355159548139083
D_incremental_I_,3,[3],0.26106562374066955
D_incremental_I_,4,[4],0.41350066659600165
D_incremental_I_,5,[5],0.3658670343520667
D_incremental_I_,6,[6],0.06007767749184753
D_incremental_I_,7,[7],0.44653654903372075
D_incremental_I_,8,[8],0.1736785653753779
D_incremental_I_,9,[9],0.3821140396093712
D_incremental_I_,10,[10],0.31658346297011614
D_incremental_I_,11,[11],0.28752579104353176
