fold,scenario,detector,t_fit_scaler_s,t_deteccao_s,t_extracao_treino_s,t_extracao_teste_s,t_total_extracao_s,n_train_samples,n_test_samples,t_por_amostra_treino_ms,t_por_amostra_teste_ms,t_catch22_extracao_unica_s
0,catch24_drift,KSWIN,0.03630582243204117,580.0461904574186,3.0573590472340584,0.32788371853530407,583.46773904562,515316,58790,0.005932979079310672,0.0055772022203657776,2874.9713823348284
1,catch24_drift,KSWIN,0.03217128477990627,582.3942648135126,2.8025820925831795,0.35089544765651226,585.5799136385322,511358,62748,0.005480665390163407,0.005592137560663483,2874.9713823348284
2,catch24_drift,KSWIN,0.023372028023004532,578.3943220954388,2.873321931809187,0.2897079437971115,581.5807239990681,520048,54058,0.005525109089563246,0.005359205738227672,2874.9713823348284
3,catch24_drift,KSWIN,0.034812962636351585,584.0377776194364,2.881028836593032,0.32745101675391197,587.2810704354197,514391,59715,0.005600853896341561,0.005483563874301465,2874.9713823348284
4,catch24_drift,KSWIN,0.022270338609814644,579.2432916462421,2.8403500840067863,0.3327002748847008,582.4386123437434,513701,60405,0.005529189322206471,0.005507826750843486,2874.9713823348284
5,catch24_drift,KSWIN,0.023612698540091515,577.2713514026254,2.8628744781017303,0.30317542143166065,580.4610140006989,518868,55238,0.005517539100699465,0.005488530023383552,2874.9713823348284
6,catch24_drift,KSWIN,0.023751450702548027,576.9269949048758,2.875388616696,0.31548554450273514,580.141620516777,517154,56952,0.0055600239323219,0.005539498955308596,2874.9713823348284
7,catch24_drift,KSWIN,0.023479225113987923,574.9129334390163,2.8416284509003162,0.29376385547220707,578.0718049705029,518652,55454,0.0054788730225668,0.005297433106217894,2874.9713823348284
8,catch24_drift,KSWIN,0.02892022579908371,576.2810930907726,2.850360644981265,0.29847393557429314,579.4588478971273,519925,54181,0.005482253488447882,0.005508830320117627,2874.9713823348284
9,catch24_drift,KSWIN,0.023328203707933426,588.7371197603643,2.8065435104072094,0.31527586095035076,591.8822673354298,517541,56565,0.005422842848020175,0.005573691522148869,2874.9713823348284
