feature,feature_importance_mdi
score_right_wrist_gyro_x,0.10003302187316579
score_right_wrist_acc_z,0.08864099069119764
score_right_wrist_gyro_y,0.07470983321410779
right_wrist_gyro_y__mean,0.07126703690280399
score_right_wrist_acc_y,0.06124962458069819
right_wrist_acc_x__SD,0.05674392442557736
score_right_wrist_acc_x,0.05220449107897666
right_wrist_acc_x__mean,0.042454322004075964
right_wrist_gyro_x__SD,0.03382991120624947
right_wrist_acc_y__SD,0.028626929466325137
right_wrist_gyro_y__SD,0.02760122906621712
right_wrist_gyro_x__mean,0.02490690864862606
right_wrist_acc_z__SD,0.024098836148038982
right_wrist_acc_z__mean,0.018544327427741
right_wrist_acc_x,0.018082131082069772
right_wrist_acc_z,0.01581345053512207
right_wrist_gyro_y,0.014654435069467125
right_wrist_gyro_x__stretch_decreasing,0.012671922815033576
right_wrist_acc_y__mean,0.011825859916838415
right_wrist_acc_z__entropy_pairs,0.010306209052486592
right_wrist_acc_x__centroid_freq,0.010211447863074395
right_wrist_acc_x__high_fluctuation,0.009523182381742039
right_wrist_acc_x__ami2,0.008045757520454604
right_wrist_acc_x__entropy_pairs,0.00803040419336735
right_wrist_acc_y,0.00767143375911679
right_wrist_acc_x__acf_timescale,0.007395425903973863
right_wrist_acc_x__acf_first_min,0.0070191530514391405
right_wrist_gyro_x__ami2,0.006921340717784442
right_wrist_acc_y__whiten_timescale,0.00617130305880877
right_wrist_gyro_y__entropy_pairs,0.006009173220623307
right_wrist_acc_x__stretch_decreasing,0.0058508512453147475
right_wrist_acc_x__periodicity,0.005491828082470371
right_wrist_gyro_x__centroid_freq,0.00546148215726522
right_wrist_gyro_y__stretch_decreasing,0.005375194001202304
right_wrist_acc_z__high_fluctuation,0.005299178920486713
right_wrist_gyro_x__entropy_pairs,0.00520703929618542
right_wrist_gyro_x__forecast_error,0.004971624581758266
right_wrist_acc_x__stretch_high,0.004908172018491519
right_wrist_acc_x__forecast_error,0.004358149625789858
right_wrist_acc_z__acf_timescale,0.004248305552990784
right_wrist_acc_z__ami_timescale,0.0039476255980500025
right_wrist_acc_y__mode_10,0.0037507810312675037
right_wrist_acc_x__dfa,0.0037382761411558336
right_wrist_acc_z__acf_first_min,0.0035766709468798077
right_wrist_acc_z__stretch_decreasing,0.0035374615490577016
right_wrist_gyro_x__acf_first_min,0.003473057489966384
right_wrist_acc_x__low_freq_power,0.0031142910693474956
right_wrist_gyro_x__low_freq_power,0.0030814606036532726
right_wrist_acc_z__low_freq_power,0.0030406700508752464
right_wrist_acc_z__ami2,0.0028191450801328135
right_wrist_acc_z__forecast_error,0.0028066534594418744
right_wrist_gyro_x__periodicity,0.002412912223417334
right_wrist_acc_y__low_freq_power,0.0023880762076281367
right_wrist_gyro_x,0.0023544463772068587
right_wrist_acc_y__high_fluctuation,0.0023251160756173977
right_wrist_gyro_x__acf_timescale,0.0023026015172019558
right_wrist_acc_y__periodicity,0.002281005302823537
right_wrist_gyro_y__high_fluctuation,0.0020721692397100235
right_wrist_acc_z__stretch_high,0.001679211673674898
right_wrist_acc_x__ami_timescale,0.0016752798467894198
right_wrist_acc_x__whiten_timescale,0.0014842289333041683
right_wrist_gyro_x__high_fluctuation,0.0014445474193643154
right_wrist_acc_y__stretch_decreasing,0.0014057166842424442
right_wrist_acc_y__centroid_freq,0.001373870231589845
right_wrist_acc_z__centroid_freq,0.001341976677413592
right_wrist_gyro_y__centroid_freq,0.0012987131836327225
right_wrist_acc_y__acf_first_min,0.001260159975033489
right_wrist_gyro_y__acf_timescale,0.0012236262275376816
right_wrist_gyro_y__ami2,0.001081108422291555
right_wrist_acc_y__dfa,0.0010146329791446914
right_wrist_acc_x__mode_10,0.0009448834915489084
right_wrist_gyro_x__stretch_high,0.0009159993531242432
right_wrist_acc_y__acf_timescale,0.0008303382693481064
right_wrist_acc_y__ami2,0.0007990926674683327
right_wrist_gyro_y__low_freq_power,0.0007920161164293355
