run,fold,test_bases,RF
I_recorrente_I_,0,[0],0.2854838709677419
I_recorrente_I_,1,[1],0.013276143790849673
I_recorrente_I_,2,[2],0.05587748344370861
I_recorrente_I_,3,[3],0.1075487012987013
I_recorrente_I_,4,[4],0.4333465189873418
I_recorrente_I_,5,[5],0.10430327868852458
I_recorrente_I_,6,[6],0.3411290322580645
I_recorrente_I_,7,[7],0.28880718954248363
I_recorrente_I_,8,[8],0.26666666666666666
I_recorrente_I_,9,[9],0.17803627760252366
I_recorrente_I_,10,[10],0.5106511254019293
I_recorrente_I_,11,[11],0.25
