run,fold,test_bases,RF
D_recorrente_D_,0,[0],0.5650217312614702
D_recorrente_D_,1,[1],0.5140402563920057
D_recorrente_D_,2,[2],0.5750730810061262
D_recorrente_D_,3,[3],0.614305351783984
D_recorrente_D_,4,[4],0.29365743346385154
D_recorrente_D_,5,[5],0.5479777402868313
D_recorrente_D_,6,[6],0.4271648948660753
D_recorrente_D_,7,[7],0.49691537989252693
D_recorrente_D_,8,[8],0.46135037326942935
D_recorrente_D_,9,[9],0.5681941117833345
D_recorrente_D_,10,[10],0.7830231319919726
D_recorrente_D_,11,[11],0.6944235887034245
