run,fold,test_bases,RF
ward,0,"[0, 1]",0.77172988603504
ward,1,"[2, 3]",0.8901797666857908
ward,2,"[4, 5]",0.8757630692959414
ward,3,"[6, 7]",0.6559825839403834
ward,4,"[8, 9]",0.8306100488370168
ward,5,"[10, 11]",0.9053731127122633
ward,6,"[12, 13]",0.8066968675375755
ward,7,"[14, 15]",0.7813322753994302
ward,8,"[16, 17]",0.9131245270482272
ward,9,"[18, 19]",0.8598603376646337
