run,fold,test_bases,RF
I_incremental_I_,0,[0],0.5454194927911193
I_incremental_I_,1,[1],0.2753276825746849
I_incremental_I_,2,[2],0.14426446002904658
I_incremental_I_,3,[3],0.15469357548244925
I_incremental_I_,4,[4],0.09673366834170855
I_incremental_I_,5,[5],0.0
I_incremental_I_,6,[6],0.2745928626787783
I_incremental_I_,7,[7],0.38540017682718186
I_incremental_I_,8,[8],0.20513873088932155
I_incremental_I_,9,[9],0.39345815967026243
I_incremental_I_,10,[10],0.2422038085817317
I_incremental_I_,11,[11],0.03204964910377188
