run,fold,test_bases,RF
pamap2D,0,[0],0.4903163894381761
pamap2D,1,[1],0.7445767586892825
pamap2D,2,[2],0.5902546747734312
pamap2D,3,[3],0.6499254925768531
pamap2D,4,[4],0.5814021087123113
pamap2D,5,[5],0.6010453446022964
pamap2D,6,[6],0.5551834759117514
pamap2D,7,[7],0.2946739398591047
