RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_12,RF__class_13,RF__class_16,RF__class_17,run
0.9649644261151544,0.8732912787725309,0.798462676069075,0.9407963565657452,0.8370244837062301,0.857395470944815,0.9106517178345781,0.8671532828511569,pamap2D
