run,fold,test_bases,RF
I_recorrente_I_,0,[0],0.22580645161290322
I_recorrente_I_,1,[1],0.24509803921568626
I_recorrente_I_,2,[2],0.19991721854304637
I_recorrente_I_,3,[3],0.22301136363636365
I_recorrente_I_,4,[4],0.12559335443037975
I_recorrente_I_,5,[5],0.26536885245901637
I_recorrente_I_,6,[6],0.30282258064516127
I_recorrente_I_,7,[7],0.2512254901960784
I_recorrente_I_,8,[8],0.1525
I_recorrente_I_,9,[9],0.18809148264984227
I_recorrente_I_,10,[10],0.22387459807073956
I_recorrente_I_,11,[11],0.17167721518987342
