run,fold,test_bases,RF
I_recorrente_I_,0,[0],0.24024702639450812
I_recorrente_I_,1,[1],0.22123502064800377
I_recorrente_I_,2,[2],0.18162651415594877
I_recorrente_I_,3,[3],0.18658709882033003
I_recorrente_I_,4,[4],0.11695052146772851
I_recorrente_I_,5,[5],0.26116160991530796
I_recorrente_I_,6,[6],0.2747929420006943
I_recorrente_I_,7,[7],0.22945278418814224
I_recorrente_I_,8,[8],0.14461870172245822
I_recorrente_I_,9,[9],0.16831142577921931
I_recorrente_I_,10,[10],0.21297144319917335
I_recorrente_I_,11,[11],0.14725403727053601
