run,fold,test_bases,RF
rs_default,0,[3],0.9160072537606361
rs_default,1,[4],0.8400879321977487
rs_default,2,[5],0.7483383520808573
rs_default,3,"[0, 1]",0.8246416183225013
rs_default,4,"[0, 2]",0.8051520771827333
rs_default,5,"[0, 7]",0.8745210269638864
rs_default,6,"[0, 8]",0.9159187893705205
rs_default,7,"[6, 1]",0.91081941152021
rs_default,8,"[6, 2]",0.7625659918591823
rs_default,9,"[6, 7]",0.9428355067787829
rs_default,10,"[6, 8]",0.9754658184585073
