RF__class_0,RF__class_1,RF__class_2,RF__class_3,RF__class_4,RF__class_5,RF__class_6,RF__class_7,RF__class_8,RF__class_9,RF__class_10,RF__class_11,RF__class_12,run
0.8633209205411925,0.9547428956804446,0.8807275240631449,0.9864317138496274,0.9895252294430797,0.9773148083776422,0.9848700555129712,0.9873235425809117,0.984754975183342,0.9898042305693122,0.9822417604923155,0.9802205174231178,0.9676282028917005,dados_mhealth
