run,fold,test_bases,RF
I_incremental_I_,0,[0],0.2663022071910919
I_incremental_I_,1,[1],0.026036603040713282
I_incremental_I_,2,[2],0.18044050817759938
I_incremental_I_,3,[3],0.10708200257395964
I_incremental_I_,4,[4],0.039017788021073176
I_incremental_I_,5,[5],0.318113083231397
I_incremental_I_,6,[6],0.2014466010677188
I_incremental_I_,7,[7],0.19342409003331487
I_incremental_I_,8,[8],0.1798294006416314
I_incremental_I_,9,[9],0.3595585503160214
I_incremental_I_,10,[10],0.1471083957968395
I_incremental_I_,11,[11],0.268027047536492
