fold,scenario,detector,t_fit_scaler_s,t_deteccao_s,t_extracao_treino_s,t_extracao_teste_s,t_total_extracao_s,n_train_samples,n_test_samples,t_por_amostra_treino_ms,t_por_amostra_teste_ms,t_catch22_extracao_unica_s
1,drift,PageHinkley,0.0117667093873023,4.184213407337666,2.48902489989996,0.2836174108088016,6.968622427433729,513680,63006,0.0048454775344571,0.0045014349555407,0.0
2,drift,PageHinkley,0.0124491434544324,4.152040064334869,2.3557880241423845,0.2449026498943567,6.765179881826043,522370,54316,0.004509807270981,0.0045088491401126,0.0
3,drift,PageHinkley,0.0123505238443613,4.146229904145002,2.317225769162178,0.2696731835603714,6.745479380711913,516713,59973,0.004484550938649,0.0044965765187729,0.0
4,drift,PageHinkley,0.0116745848208665,4.139226000756025,2.3798992969095707,0.278486780822277,6.80928666330874,516023,60663,0.0046120023659983,0.004590718903158,0.0
5,drift,PageHinkley,0.0121338684111833,4.154528943821788,2.40841163136065,0.2552667390555143,6.830341182649136,521190,55496,0.004620985881081,0.0045997322159347,0.0
6,drift,PageHinkley,0.0123503841459751,4.15542658418417,2.332925634458661,0.2584718856960535,6.75917448848486,519476,57210,0.0044909209173449,0.0045179494091252,0.0
7,drift,PageHinkley,0.0117069222033023,4.144933147355914,2.335239499807358,0.2497500367462635,6.741629606112838,520974,55712,0.0044824492197448,0.0044828768801382,0.0
8,drift,PageHinkley,0.0121515393257141,4.119088254868984,2.434391053393483,0.2512073684483766,6.816838216036558,522247,54439,0.0046613787219332,0.0046144743373018,0.0
9,drift,PageHinkley,0.0119211263954639,4.156386135146022,2.3228439539670944,0.2531778365373611,6.744329052045941,519863,56823,0.004468184798624,0.0044555520922401,0.0
0,catch24_drift,GeometricMovingAverage,0.0366560090333223,20.642070319503546,3.1761155743151903,0.3416196592152118,24.19646156206727,515316,58790,0.0061634328728686,0.0058108463891003,2906.066698882729
1,catch24_drift,GeometricMovingAverage,0.0360600426793098,20.497633412480354,2.9987038765102625,0.3754525557160377,23.907849887385964,511358,62748,0.0058641966616543,0.0059834983699247,2906.066698882729
2,catch24_drift,GeometricMovingAverage,0.037179134786129,20.525434454903007,3.0000786054879427,0.312536709010601,23.87522890418768,520048,54058,0.005768849424453,0.0057815070666802,2906.066698882729
3,catch24_drift,GeometricMovingAverage,0.0355629026889801,20.50899963825941,2.9998991955071688,0.3486196603626013,23.89308139681816,514391,59715,0.0058319433961853,0.0058380584503491,2906.066698882729
4,catch24_drift,GeometricMovingAverage,0.0290981829166412,20.540612179785967,2.973319275304675,0.3484087362885475,23.89143837429583,513701,60405,0.0057880348204591,0.0057678790876342,2906.066698882729
5,catch24_drift,GeometricMovingAverage,0.0297480002045631,20.58863741345704,3.0426743645220995,0.3240509238094091,23.985110701993108,518868,55238,0.0058640624677607,0.0058664492524966,2906.066698882729
6,catch24_drift,GeometricMovingAverage,0.0233251843601465,20.568273063749075,3.0039832144975662,0.3288220949470997,23.924403557553887,517154,56952,0.0058086821614017,0.005773670721785,2906.066698882729
7,catch24_drift,GeometricMovingAverage,0.0221116673201322,20.59725529514253,2.99214898981154,0.3093983996659517,23.920914351940155,518652,55454,0.0057690879237167,0.0055793702828642,2906.066698882729
8,catch24_drift,GeometricMovingAverage,0.0394578259438276,20.647654943168163,3.014040380716324,0.3135015927255153,24.01465474255383,519925,54181,0.0057970676168992,0.0057861905968054,2906.066698882729
9,catch24_drift,GeometricMovingAverage,0.0280935633927583,20.67657185345888,3.019471570849418,0.3420395646244287,24.066176552325487,517541,56565,0.0058342654414808,0.0060468410611584,2906.066698882729
