scenario,detector,t_fit_scaler_s__sum,t_fit_scaler_s__mean,t_fit_scaler_s__std,t_deteccao_s__sum,t_deteccao_s__mean,t_deteccao_s__std,t_extracao_treino_s__sum,t_extracao_treino_s__mean,t_extracao_treino_s__std,t_extracao_teste_s__sum,t_extracao_teste_s__mean,t_extracao_teste_s__std,t_total_extracao_s__sum,t_total_extracao_s__mean,t_total_extracao_s__std,t_por_amostra_treino_ms__mean,t_por_amostra_treino_ms__std,t_por_amostra_teste_ms__mean,t_por_amostra_teste_ms__std,n_train_samples__sum,n_test_samples__sum
catch24_drift,GeometricMovingAverage,0.3172925133258101,0.03172925133258101,0.006095080354798659,205.79314257390797,20.5793142573908,0.062017302876759224,30.220435047522187,3.0220435047522187,0.057102220187987295,3.3444498963654037,0.33444498963654035,0.02074250946927727,239.67532003112137,23.967532003112137,0.10116942425092994,0.00584896227868794,0.00011579828105469355,0.00582343112787981,0.0001273790148615073,5166954,574106
drift,PageHinkley,0.1207192037254567,0.012071920372545671,0.0002857599362937065,41.51744429394603,4.151744429394602,0.01694050417119668,23.751545794308186,2.3751545794308186,0.0552248680625826,2.613231506198644,0.26132315061986444,0.013049011295131687,68.00294079817832,6.8002940798178315,0.06877311381055924,0.00457654439377002,0.00011727017385524772,0.00453183205055227,5.4105585111969304e-05,5190174,576686
