run,fold,test_bases,RF
D_recorrente_I_,0,[0],0.24718079301564205
D_recorrente_I_,1,[1],0.5917783735478106
D_recorrente_I_,2,[2],0.39472700074794315
D_recorrente_I_,3,[3],0.027454545454545454
D_recorrente_I_,4,[4],0.45052555273649875
D_recorrente_I_,5,[5],0.44118745332337567
D_recorrente_I_,6,[6],0.6746492048643592
D_recorrente_I_,7,[7],0.5781811646297628
D_recorrente_I_,8,[8],0.38241226300927794
D_recorrente_I_,9,[9],0.571656050955414
D_recorrente_I_,10,[10],0.5129421063031021
D_recorrente_I_,11,[11],0.33925302087147563
