run,fold,test_bases,RF
D_gradual_D_,0,[0],0.1692946058091286
D_gradual_D_,1,[1],0.4832408970340004
D_gradual_D_,2,[2],0.161090458488228
D_gradual_D_,3,[3],0.3141486810551558
D_gradual_D_,4,[4],0.1259861932938856
D_gradual_D_,5,[5],0.5619372110002434
D_gradual_D_,6,[6],0.3263869332582371
D_gradual_D_,7,[7],0.3194564903151199
D_gradual_D_,8,[8],0.5241182572614108
D_gradual_D_,9,[9],0.3647316538882804
D_gradual_D_,10,[10],0.4734653949620934
D_gradual_D_,11,[11],0.404755397649631
D_gradual_D_,0,[0],0.16929460580912864
D_gradual_D_,1,[1],0.48324089703400047
D_gradual_D_,2,[2],0.161090458488228
D_gradual_D_,3,[3],0.31414868105515587
D_gradual_D_,4,[4],0.1259861932938856
D_gradual_D_,5,[5],0.5619372110002434
D_gradual_D_,6,[6],0.3263869332582371
D_gradual_D_,7,[7],0.31945649031511997
D_gradual_D_,8,[8],0.5241182572614108
D_gradual_D_,9,[9],0.3647316538882804
D_gradual_D_,10,[10],0.47346539496209344
D_gradual_D_,11,[11],0.40475539764963103
