run,fold,test_bases,RF
I_D_I_,0,[0],0.0966143682906688
I_D_I_,1,[1],0.2836121771724134
I_D_I_,2,[2],0.4712671575822051
I_D_I_,3,[3],0.1399026527142323
I_D_I_,4,[4],0.297663283461917
I_D_I_,5,[5],0.2644956861632371
I_D_I_,6,[6],0.1593936581831773
I_D_I_,7,[7],0.2400992567019079
I_D_I_,8,[8],0.06262733579387
I_D_I_,9,[9],0.1698451590162382
I_D_I_,10,[10],0.0931296639817179
I_D_I_,11,[11],0.1792964072300228
I_D_I_,0,[0],0.09661436829066887
I_D_I_,1,[1],0.28361217717241344
I_D_I_,2,[2],0.47126715758220517
I_D_I_,3,[3],0.1399026527142323
I_D_I_,4,[4],0.297663283461917
I_D_I_,5,[5],0.2644956861632371
I_D_I_,6,[6],0.15939365818317736
I_D_I_,7,[7],0.2400992567019079
I_D_I_,8,[8],0.06262733579387009
I_D_I_,9,[9],0.16984515901623828
I_D_I_,10,[10],0.0931296639817179
I_D_I_,11,[11],0.1792964072300228
