fold,scenario,detector,t_fit_scaler_s,t_deteccao_s,t_extracao_treino_s,t_extracao_teste_s,t_total_extracao_s,n_train_samples,n_test_samples,t_por_amostra_treino_ms,t_por_amostra_teste_ms,t_catch22_extracao_unica_s
0,baseline,,0.0,0.0,0.14547166973352432,0.0012733545154333115,0.14674502424895763,244293,18260,0.0005954803032977789,6.973463939941465e-05,0.0
1,baseline,,0.0,0.0,0.013547047972679138,0.0012246016412973404,0.014771649613976479,241026,21527,5.6205753622759115e-05,5.688677666638828e-05,0.0
2,baseline,,0.0,0.0,0.013604527339339256,0.0013603754341602325,0.014964902773499489,238073,24480,5.7144352107711735e-05,5.5570891918310155e-05,0.0
3,baseline,,0.0,0.0,0.013612700626254082,0.0012622475624084473,0.014874948188662529,237073,25480,5.741986909624496e-05,4.953875833628129e-05,0.0
4,baseline,,0.0,0.0,0.013502489775419235,0.0012739114463329315,0.014776401221752167,240047,22506,5.6249358564861196e-05,5.660319231906743e-05,0.0
5,baseline,,0.0,0.0,0.013647202402353287,0.0013511572033166885,0.014998359605669975,238912,23641,5.7122297759649104e-05,5.715313241050246e-05,0.0
6,baseline,,0.0,0.0,0.014645935967564583,0.0012809652835130692,0.015926901251077652,238990,23563,6.12826309367111e-05,5.436342076616174e-05,0.0
7,baseline,,0.0,0.0,0.013744907453656197,0.0012636464089155197,0.015008553862571716,240832,21721,5.707259605723573e-05,5.817625380578794e-05,0.0
8,baseline,,0.0,0.0,0.013410508632659912,0.0013684071600437164,0.014778915792703629,236892,25661,5.6610221673420426e-05,5.3326338024383946e-05,0.0
9,baseline,,0.0,0.0,0.013450037688016891,0.0012620370835065842,0.014712074771523476,239360,23193,5.6191668148466294e-05,5.441456833986911e-05,0.0
10,baseline,,0.0,0.0,0.012924831360578537,0.0017460417002439499,0.014670873060822487,230032,32521,5.6187101623159116e-05,5.368966822188585e-05,0.0
